,start_value,bottom_value,difference,percent_diff
6595,81300.0,73466.67,-7833.330000000002,-0.09635092250922511
6596,143166.67,142166.67,-1000.0,-0.006984865960771455
6597,94600.0,97233.33,2633.3300000000017,0.0278364693446089
6598,145500.0,143266.67,-2233.329999999987,-0.015349347079037713
6599,392866.67,397966.67,5100.0,0.012981503368560129
6600,99433.33,99700.0,266.66999999999825,0.0026818975086120344
6601,59866.67,56666.67,-3200.0,-0.05345211283674205
6602,227966.67,229800.0,1833.3299999999872,0.008042096680185691
6604,153833.33,141766.67,-12066.659999999974,-0.07843982835189212
6605,918166.67,851600.0,-66566.67000000004,-0.07249954956435092
6606,119600.0,139166.67,19566.670000000013,0.1636009197324416
6607,287533.33,272166.67,-15366.660000000033,-0.05344305649713733
6608,194833.33,209733.33,14900.0,0.07647562149658892
6609,214300.0,199533.33,-14766.670000000013,-0.06890653289780688
6611,268566.67,272266.67,3700.0,0.013776839843901703
6613,275533.33,255033.33,-20500.00000000003,-0.07440116228406933
6615,97033.33,97866.67,833.3399999999965,0.008588183050092133
6616,228066.67,219566.67,-8500.0,-0.03726980360611219
6617,661300.0,635033.33,-26266.670000000042,-0.03971974897928329
6618,792666.67,791233.33,-1433.3400000000838,-0.001808250623178194
6619,82366.67,83633.33,1266.6600000000035,0.015378307754823687
6620,289100.0,281100.0,-8000.0,-0.02767208578346593
6622,175600.0,189033.33,13433.329999999987,0.07649960136674253
6623,103066.67,108900.0,5833.330000000002,0.056597637238110066
6624,118300.0,125566.67,7266.669999999998,0.06142578191039728
6625,316033.33,285066.67,-30966.660000000033,-0.09798542451202863
6626,263000.0,261433.33,-1566.6700000000128,-0.005956920152091303
6627,199900.0,200433.33,533.3299999999872,0.002667983991995934
6628,215466.67,204166.67,-11300.0,-0.05244430611936407
6629,125533.33,129533.33,4000.0,0.031864047580033125
6630,385100.0,349500.0,-35600.0,-0.0924435211633342
6631,133666.67,139066.67,5400.0,0.040399001486309184
6633,114633.33,111633.33,-3000.0,-0.02617039913260829
6634,81666.67,78666.67,-3000.0,-0.03673469237817582
6635,126333.33,141200.0,14866.669999999998,0.11767812975404035
6636,160866.67,151466.67,-9400.0,-0.05843348407721748
6637,183400.0,167933.33,-15466.670000000013,-0.08433298800436212
6638,393033.33,373366.67,-19666.660000000033,-0.050038148164177405
6639,102400.0,98966.67,-3433.3300000000017,-0.033528613281250015
6640,85400.0,83833.33,-1566.6699999999983,-0.018345081967213094
6641,141900.0,120733.33,-21166.67,-0.1491661028893587
6642,208866.67,200166.67,-8700.0,-0.041653366714756355
6643,217400.0,201433.33,-15966.670000000013,-0.07344374425023005
6644,143033.33,135000.0,-8033.329999999987,-0.05616404232496012
6646,489233.33,487300.0,-1933.3300000000163,-0.0039517544726562605
6647,263200.0,251700.0,-11500.0,-0.043693009118541036
6648,181700.0,179233.33,-2466.670000000013,-0.013575509080902657
6649,118333.33,102033.33,-16300.0,-0.13774648275342205
6650,186066.67,177666.67,-8400.0,-0.04514510847106577
6651,128033.33,131500.0,3466.6699999999983,0.027076308957987724
6652,92866.67,84233.33,-8633.339999999997,-0.09296489257125293
6654,113300.0,116166.67,2866.6699999999983,0.025301588702559562
6655,257666.67,240000.0,-17666.670000000013,-0.06856404827213396
6656,295466.67,280666.67,-14800.0,-0.05009025214248362
6658,122066.67,118433.33,-3633.3399999999965,-0.02976520945480037
6659,127500.0,107200.0,-20300.0,-0.1592156862745098
6660,212333.33,204400.0,-7933.329999999987,-0.03736262225059056
6661,212000.0,214900.0,2900.0,0.013679245283018868
6662,226033.33,212100.0,-13933.329999999987,-0.06164281170391989
6663,245100.0,220900.0,-24200.0,-0.09873521011831905
6664,275733.33,263000.0,-12733.330000000016,-0.04617987241513391
6665,73166.67,76300.0,3133.3300000000017,0.04282455385765133
6667,242000.0,233433.33,-8566.670000000013,-0.03539946280991741
6668,276000.0,270800.0,-5200.0,-0.01884057971014493
6669,287766.67,305466.67,17700.0,0.061508165625991366
6670,174400.0,170233.33,-4166.670000000013,-0.023891456422018422
6671,138900.0,136333.33,-2566.670000000013,-0.018478545716342786
6673,220166.67,218700.0,-1466.6700000000128,-0.006661635024047975
6674,66366.67,60400.0,-5966.669999999998,-0.08990461627802025
6675,231266.67,236100.0,4833.329999999987,0.02089937992361799
6676,215700.0,205933.33,-9766.670000000013,-0.045278952248493334
6677,69066.67,70333.33,1266.6600000000035,0.01833967092955261
6678,492866.67,483933.33,-8933.339999999967,-0.018125267022012195
6679,320700.0,269500.0,-51200.0,-0.15965076395385094
6680,194500.0,181333.33,-13166.670000000013,-0.06769496143958875
6681,66633.33,68933.33,2300.0,0.03451726035604104
6682,158300.0,138600.0,-19700.0,-0.1244472520530638
6683,304800.0,307200.0,2400.0,0.007874015748031496
6684,313033.33,281366.67,-31666.660000000033,-0.10116066554318683
6685,393933.33,365133.33,-28800.0,-0.07310881767734656
6686,188400.0,175566.67,-12833.329999999987,-0.06811746284501055
6687,171066.67,167266.67,-3800.0,-0.022213561531302384
6688,84300.0,77800.0,-6500.0,-0.0771055753262159
6689,182600.0,179666.67,-2933.329999999987,-0.01606423877327485
6690,113800.0,113366.67,-433.33000000000175,-0.003807820738137098
6691,151266.67,146133.33,-5133.340000000026,-0.03393569779780321
6692,552300.0,537966.67,-14333.329999999958,-0.02595207314865102
6693,250000.0,239200.0,-10800.0,-0.0432
6694,111800.0,113766.67,1966.6699999999983,0.017590966010733438
6695,63733.33,53933.33,-9800.0,-0.15376569841870807
6697,104600.0,111700.0,7100.0,0.06787762906309751
6698,269800.0,256000.0,-13800.0,-0.05114899925871016
6700,146600.0,160533.33,13933.329999999987,0.09504317871759882
6701,211900.0,214866.67,2966.670000000013,0.014000330344502184
6703,308000.0,283833.33,-24166.669999999984,-0.07846321428571423
6704,270100.0,262466.67,-7633.330000000016,-0.028261125509070773
6705,96666.67,106366.67,9700.0,0.10034482412604055
6706,333066.67,317066.67,-16000.0,-0.04803843026382676
6707,321133.33,298300.0,-22833.330000000016,-0.0711023362165491
6708,118100.0,115700.0,-2400.0,-0.02032176121930567
6710,154233.33,141133.33,-13100.0,-0.08493624562213628
6711,89566.67,69333.33,-20233.339999999997,-0.22590255951237215
6712,248733.33,237266.67,-11466.659999999974,-0.04610021503752623
6713,100533.33,92333.33,-8200.0,-0.08156498944181
6714,155933.33,151066.67,-4866.659999999974,-0.03120987668255385
6715,168066.67,171433.33,3366.6599999999744,0.020031693375015844
6716,84300.0,76033.33,-8266.669999999998,-0.09806251482799523
6717,107233.33,103433.33,-3800.0,-0.035436743408043
6718,269066.67,238200.0,-30866.669999999984,-0.1147175530882364
6719,263966.67,237366.67,-26599.99999999997,-0.10077029800769913
6720,153133.33,139866.67,-13266.659999999974,-0.08663469931725494
6721,78266.67,74633.33,-3633.3399999999965,-0.04642257042493307
6722,117000.0,106400.0,-10600.0,-0.0905982905982906
6723,141700.0,136600.0,-5100.0,-0.03599153140437544
6724,451233.33,444433.33,-6800.0,-0.015069808783850253
6725,169066.67,160566.67,-8500.0,-0.05027602424534652
6726,77433.33,79466.67,2033.3399999999965,0.026259234879863702
6727,191000.0,202300.0,11300.0,0.059162303664921465
6728,144766.67,139333.33,-5433.340000000026,-0.0375317053296869
6729,326666.67,297033.33,-29633.339999999967,-0.0907143051967927
6730,148666.67,145500.0,-3166.670000000013,-0.021300470374429
6731,174933.33,161766.67,-13166.659999999974,-0.07526673161712508
6732,199033.33,191566.67,-7466.659999999974,-0.037514621294835265
6733,97500.0,96300.0,-1200.0,-0.012307692307692308
6734,192066.67,186600.0,-5466.670000000013,-0.02846235632658187
6735,215266.67,200766.67,-14500.0,-0.0673583142248635
6736,192566.67,190366.67,-2200.0,-0.01142461465423897
6737,96700.0,100333.33,3633.3300000000017,0.037573216132368165
6738,196200.0,187366.67,-8833.329999999987,-0.04502206931702338
6739,164266.67,157566.67,-6700.0,-0.04078733683467255
6740,79166.67,84833.33,5666.6600000000035,0.07157886014404805
6741,245433.33,236266.67,-9166.659999999974,-0.03734888004004988
6742,180533.33,181733.33,1200.0,0.0066469720577358215
6743,159966.67,155600.0,-4366.670000000013,-0.02729737388419733
6744,232400.0,230766.67,-1633.3299999999872,-0.0070280981067125095
6745,137300.0,135433.33,-1866.6700000000128,-0.01359555717407147
6746,137100.0,133733.33,-3366.670000000013,-0.024556309263311545
6747,115733.33,106833.33,-8900.0,-0.07690092387387454
6750,80866.67,73500.0,-7366.669999999998,-0.09109649253518165
6751,162733.33,152200.0,-10533.329999999987,-0.06472755151019148
6752,700833.33,660966.67,-39866.659999999916,-0.05688465187578896
6753,174533.33,177533.33,3000.0,0.017188693987561003
6754,154066.67,151366.67,-2700.0,-0.017524880624732137
6755,80766.67,73766.67,-7000.0,-0.08666941449981781
6756,160233.33,159900.0,-333.3299999999872,-0.0020802788034174117
6757,133500.0,142066.67,8566.670000000013,0.0641698127340825
6758,328566.67,219266.67,-109299.99999999997,-0.3326569916540834
6759,704866.67,711633.33,6766.659999999916,0.009599914832119832
6760,75800.0,83066.67,7266.669999999998,0.0958663588390501
6761,171533.33,161433.33,-10100.0,-0.058880685170631275
6762,302400.0,299000.0,-3400.0,-0.011243386243386243
6763,1343533.33,1224600.0,-118933.33000000007,-0.08852279831420339
6764,229766.67,214333.33,-15433.340000000026,-0.06716962038053659
6765,42933.33,48600.0,5666.669999999998,0.13198766552699262
6766,121033.33,108233.33,-12800.0,-0.1057559929979618
6768,203300.0,207600.0,4300.0,0.02115100836202656
6769,99600.0,86333.33,-13266.669999999998,-0.13319949799196784
6770,286100.0,269566.67,-16533.330000000016,-0.05778864033554707
6771,102266.67,109666.67,7400.0,0.07235984118774964
6773,164433.33,158400.0,-6033.329999999987,-0.03669164882812984
6774,288866.67,279866.67,-9000.0,-0.031156242428384003
6775,136333.33,122466.67,-13866.659999999989,-0.10171144502961961
6776,116066.67,107266.67,-8800.0,-0.0758184929403075
6777,119300.0,122433.33,3133.3300000000017,0.026264291701592637
6778,324033.33,317033.33,-7000.0,-0.021602715992209812
6779,243533.33,218666.67,-24866.659999999974,-0.10210783057908326
6780,330400.0,313600.0,-16800.0,-0.05084745762711865
6781,215733.33,199733.33,-16000.0,-0.07416563773432691
6782,93133.33,90466.67,-2666.6600000000035,-0.028632713981127954
6783,212300.0,192300.0,-20000.0,-0.09420631182289213
6784,239300.0,232600.0,-6700.0,-0.027998328458002507
6785,170200.0,164966.67,-5233.329999999987,-0.03074811985898935
6786,210533.33,211933.33,1400.0,0.006649778446006625
6787,108033.33,103333.33,-4700.0,-0.04350509236362519
6788,118100.0,111533.33,-6566.669999999998,-0.05560262489415748
6789,182133.33,173566.67,-8566.659999999974,-0.04703510334983704
6790,191566.67,177466.67,-14100.0,-0.07360361799889302
6791,391166.67,369166.67,-22000.0,-0.05624201059870464
6792,1269366.67,1228166.67,-41200.0,-0.03245713076742436
6793,170966.67,170100.0,-866.6700000000128,-0.0050692336699311785
6794,326966.67,301133.33,-25833.339999999967,-0.07900909288399324
6796,86433.33,95866.67,9433.339999999997,0.10914007362669004
6798,315933.33,307733.33,-8200.0,-0.025954843067681397
6799,165600.0,126566.67,-39033.33,-0.23570851449275362
6800,164333.33,161266.67,-3066.6599999999744,-0.01866121741706308
6801,145000.0,131700.0,-13300.0,-0.09172413793103448
6803,128600.0,127100.0,-1500.0,-0.01166407465007776
6804,129000.0,123533.33,-5466.669999999998,-0.04237728682170541
6805,182600.0,182700.0,100.0,0.000547645125958379
6806,49833.33,44900.0,-4933.330000000002,-0.09899659525060842
6807,111966.67,108966.67,-3000.0,-0.026793687800128377
6808,171033.33,167700.0,-3333.329999999987,-0.019489359179289716
6809,157033.33,154233.33,-2800.0,-0.017830609590970273
6810,1592933.33,1523266.67,-69666.66000000015,-0.0437348247336881
6811,61433.33,61600.0,166.66999999999825,0.002713022393544323
6812,120400.0,127466.67,7066.669999999998,0.05869327242524915
6813,147800.0,140933.33,-6866.670000000013,-0.04645920162381605
6814,142266.67,133966.67,-8300.0,-0.05834114202574643
6815,791433.33,761200.0,-30233.329999999958,-0.03820072879670099
6816,75300.0,74266.67,-1033.3300000000017,-0.013722841965471471
6817,227733.33,218066.67,-9666.659999999974,-0.0424472781388652
6818,280966.67,230233.33,-50733.34,-0.1805671113943871
6819,293433.33,292233.33,-1200.0,-0.004089514984545212
6820,281700.0,283100.0,1400.0,0.004969826056088037
6822,211900.0,206900.0,-5000.0,-0.023596035865974516
6823,322600.0,312766.67,-9833.330000000016,-0.03048149411035343
6824,112666.67,125300.0,12633.330000000002,0.1121301446115342
6825,249566.67,219733.33,-29833.340000000026,-0.11954056204700741
6826,316533.33,291066.67,-25466.660000000033,-0.08045490817665246
6827,265066.67,210700.0,-54366.669999999984,-0.20510564379897325
6828,423033.33,382800.0,-40233.330000000016,-0.09510676144595986
6829,80533.33,74300.0,-6233.330000000002,-0.07740062406459539
6830,150933.33,147133.33,-3800.0,-0.025176679001251746
6831,73566.67,74100.0,533.3300000000017,0.007249614533320616
6832,107066.67,96766.67,-10300.0,-0.09620174046694457
6834,153000.0,145200.0,-7800.0,-0.050980392156862744
6835,133466.67,129600.0,-3866.670000000013,-0.02897105322250126
6837,350300.0,316433.33,-33866.669999999984,-0.09667904653154434
6838,172500.0,163766.67,-8733.329999999987,-0.05062799999999992
6839,412033.33,391000.0,-21033.330000000016,-0.05104764218952874
6840,170933.33,153900.0,-17033.329999999987,-0.09964896840189089
6841,341233.33,328000.0,-13233.330000000016,-0.038780883450042866
6842,287300.0,260933.33,-26366.670000000013,-0.0917739993038636
6843,183500.0,167100.0,-16400.0,-0.0893732970027248
6844,87566.67,76866.67,-10700.0,-0.12219261049894897
6845,171300.0,166000.0,-5300.0,-0.030939871570344425
6846,84833.33,81866.67,-2966.6600000000035,-0.03497045324048936
6847,171000.0,162800.0,-8200.0,-0.047953216374269005
6848,101433.33,101100.0,-333.33000000000175,-0.003286197939079805
6849,247500.0,233033.33,-14466.670000000013,-0.05845119191919197
6850,143600.0,134866.67,-8733.329999999987,-0.06081706128133696
6851,126300.0,127733.33,1433.3300000000017,0.011348614410134614
6852,218433.33,214400.0,-4033.329999999987,-0.018464810292458514
6853,99566.67,95600.0,-3966.6699999999983,-0.039839335793795234
6856,226866.67,227133.33,266.6599999999744,0.0011754040379751435
6857,345800.0,339333.33,-6466.669999999984,-0.018700607287449347
6858,520266.67,505533.33,-14733.339999999967,-0.02831882349872608
6859,256666.67,237200.0,-19466.670000000013,-0.07584416784617969
6860,76600.0,76000.0,-600.0,-0.007832898172323759
6861,67500.0,74800.0,7300.0,0.10814814814814815
6863,566366.67,603266.67,36900.0,0.06515213898444977
6864,531533.33,503566.67,-27966.659999999974,-0.05261506366872606
6865,221900.0,217600.0,-4300.0,-0.019378098242451555
6866,109200.0,122466.67,13266.669999999998,0.121489652014652
6868,102700.0,101033.33,-1666.6699999999983,-0.016228529698149936
6869,177666.67,183200.0,5533.329999999987,0.031144445944757036
6870,138000.0,146200.0,8200.0,0.059420289855072465
6871,103633.33,108100.0,4466.669999999998,0.04310070900935055
6872,182366.67,176966.67,-5400.0,-0.029610673924133173
6873,694333.33,686000.0,-8333.329999999958,-0.01200191556409939
6874,182166.67,162666.67,-19500.0,-0.10704482878234531
6875,216033.33,204900.0,-11133.329999999987,-0.05153524227025519
6876,158200.0,151166.67,-7033.329999999987,-0.044458470290771095
6877,138033.33,126266.67,-11766.659999999989,-0.08524506363789086
6881,67766.67,66433.33,-1333.3399999999965,-0.019675454024817754
6882,225466.67,209300.0,-16166.670000000013,-0.07170314796417587
6883,76366.67,81900.0,5533.330000000002,0.07245739535323462
6884,117966.67,118833.33,866.6600000000035,0.007346651388905048
6885,1098766.67,1057566.67,-41200.0,-0.03749658696873286
6886,169033.33,148766.67,-20266.659999999974,-0.1198974190474741
6887,139033.33,134133.33,-4900.0,-0.035243347764165614
6888,127566.67,124866.67,-2700.0,-0.021165403157423487
6889,77433.33,83333.33,5900.0,0.07619457925934478
6890,170166.67,161066.67,-9100.0,-0.053476982302115915
6891,76666.67,76933.33,266.6600000000035,0.0034781737618185776
6892,310200.0,306666.67,-3533.3300000000163,-0.011390490006447505
6893,63633.33,60133.33,-3500.0,-0.05500262205356846
6894,218500.0,201500.0,-17000.0,-0.07780320366132723
6895,126900.0,120900.0,-6000.0,-0.04728132387706856
6897,279333.33,264100.0,-15233.330000000016,-0.05453459492284725
6898,249400.0,232500.0,-16900.0,-0.06776263031275061
6899,171500.0,171366.67,-133.3299999999872,-0.0007774344023322869
6900,103766.67,102900.0,-866.6699999999983,-0.008352103811368316
6902,82166.67,80900.0,-1266.6699999999983,-0.01541586144357558
6903,750100.0,741166.67,-8933.329999999958,-0.011909518730835832
6904,123100.0,124933.33,1833.3300000000017,0.014893013809910656
6905,121300.0,115200.0,-6100.0,-0.05028854080791426
6906,297333.33,287166.67,-10166.660000000033,-0.034192803073910455
6907,75466.67,75700.0,233.33000000000175,0.003091828485343288
6908,112966.67,119033.33,6066.6600000000035,0.053703096674443916
6909,285733.33,294100.0,8366.669999999984,0.029281393248732947
6910,75766.67,83733.33,7966.6600000000035,0.10514728969875545
6911,559300.0,552233.33,-7066.670000000042,-0.012634847130341574
6912,102233.33,98733.33,-3500.0,-0.0342354103109035
6913,98200.0,92966.67,-5233.330000000002,-0.053292566191446046
6914,241366.67,231333.33,-10033.340000000026,-0.041568871128727196
6915,75266.67,72333.33,-2933.3399999999965,-0.038972628920609834
6916,250033.33,235833.33,-14200.0,-0.056792428433441254
6917,77200.0,78233.33,1033.3300000000017,0.013385103626943028
6918,92466.67,82800.0,-9666.669999999998,-0.104542209641593
6919,173200.0,166800.0,-6400.0,-0.03695150115473441
6921,51200.0,50033.33,-1166.6699999999983,-0.022786523437499966
6922,334500.0,299133.33,-35366.669999999984,-0.10572995515695062
